date begin,date end,score,number of words,pos_simple,neg_simple
2012-03-26 00:00:00,2012-04-01 00:00:00,0.011857944813033656,457,5,24
2012-03-19 00:00:00,2012-03-25 00:00:00,0.003487310066085106,567,5,15
2012-03-12 00:00:00,2012-03-18 00:00:00,0.00047093806767811253,634,8,26
2012-03-05 00:00:00,2012-03-11 00:00:00,0.02126638842262207,540,3,11
2012-02-27 00:00:00,2012-03-04 00:00:00,0.028539508882994755,597,5,10
2012-02-20 00:00:00,2012-02-26 00:00:00,0.020318997544258897,549,10,20
2012-02-13 00:00:00,2012-02-19 00:00:00,0.00584737898387663,829,6,26
2012-02-06 00:00:00,2012-02-12 00:00:00,0.01370672240092916,671,2,2
2012-01-30 00:00:00,2012-02-05 00:00:00,0.007579911264220137,648,4,8
2012-01-23 00:00:00,2012-01-29 00:00:00,-0.009776534234439674,540,3,15
2012-01-16 00:00:00,2012-01-22 00:00:00,0.017776691691956836,637,7,5
2012-01-09 00:00:00,2012-01-15 00:00:00,0.013361151599322106,503,2,13
2012-01-02 00:00:00,2012-01-08 00:00:00,0.010713194712619382,292,8,11
2011-12-26 00:00:00,2012-01-01 00:00:00,0.027289243063381426,540,10,2
2011-12-19 00:00:00,2011-12-25 00:00:00,0.018110250936278813,547,11,8
2011-12-12 00:00:00,2011-12-18 00:00:00,0.0019046248591975585,338,1,5
2011-12-05 00:00:00,2011-12-11 00:00:00,0.0006467903197674899,658,6,11
2011-11-28 00:00:00,2011-12-04 00:00:00,0.014934554129760164,679,4,15
2011-11-21 00:00:00,2011-11-27 00:00:00,0.020048282746723056,700,9,5
2011-11-14 00:00:00,2011-11-20 00:00:00,0.005495709536675582,641,8,11
2011-11-07 00:00:00,2011-11-13 00:00:00,-0.0036630770370722804,564,6,18
2011-10-31 00:00:00,2011-11-06 00:00:00,0.008448936054813326,504,3,18
2011-10-24 00:00:00,2011-10-30 00:00:00,0.017436981775312523,370,4,14
2011-10-17 00:00:00,2011-10-23 00:00:00,0.02296089670957279,363,0,13
2011-10-10 00:00:00,2011-10-16 00:00:00,0.019306718837525248,488,7,9
2011-10-03 00:00:00,2011-10-09 00:00:00,0.01827725597937523,335,8,5
2011-09-26 00:00:00,2011-10-02 00:00:00,0.0042513595013828065,342,2,9
2011-09-19 00:00:00,2011-09-25 00:00:00,0.009559236598742634,286,1,3
2011-09-12 00:00:00,2011-09-18 00:00:00,0.025144542078933692,474,4,7
2011-09-05 00:00:00,2011-09-11 00:00:00,0.008470510386607864,310,2,4
2011-08-29 00:00:00,2011-09-04 00:00:00,0.009601131895362247,387,3,7
2011-08-22 00:00:00,2011-08-28 00:00:00,0.013793852980174381,375,8,7
2011-08-15 00:00:00,2011-08-21 00:00:00,0.017376308510522152,451,3,9
2011-08-08 00:00:00,2011-08-14 00:00:00,0.003459380939602852,360,5,9
2011-08-01 00:00:00,2011-08-07 00:00:00,0.012296981983280216,411,6,5
2011-07-25 00:00:00,2011-07-31 00:00:00,0.0211723397631164,365,2,5
2011-07-18 00:00:00,2011-07-24 00:00:00,-0.0005682149424891453,347,5,6
2011-07-11 00:00:00,2011-07-17 00:00:00,0.009988282389681915,409,9,13
2011-07-04 00:00:00,2011-07-10 00:00:00,-0.002251063368562318,434,3,8
2011-06-27 00:00:00,2011-07-03 00:00:00,0.020364422046446194,469,4,4
2011-06-20 00:00:00,2011-06-26 00:00:00,0.005756975731590005,291,4,4
2011-06-13 00:00:00,2011-06-19 00:00:00,0.007836527598619972,394,5,2
2011-06-06 00:00:00,2011-06-12 00:00:00,0.016367209131003466,341,1,9
2011-05-30 00:00:00,2011-06-05 00:00:00,0.021911676111912366,436,2,7
2011-05-23 00:00:00,2011-05-29 00:00:00,0.013080734445061132,361,6,6
2011-05-16 00:00:00,2011-05-22 00:00:00,0.011666356596404099,315,3,5
2011-05-09 00:00:00,2011-05-15 00:00:00,0.025651720572758357,407,5,12
2011-05-02 00:00:00,2011-05-08 00:00:00,0.02131726098979173,347,1,8
2011-04-25 00:00:00,2011-05-01 00:00:00,0.009166244189273283,238,9,12
2011-04-18 00:00:00,2011-04-24 00:00:00,0.015516731435699121,369,3,16
2011-04-11 00:00:00,2011-04-17 00:00:00,0.025192900140467513,308,4,4
2011-04-04 00:00:00,2011-04-10 00:00:00,0.015922327014616666,471,7,6
2011-03-28 00:00:00,2011-04-03 00:00:00,0.01838105550027216,403,7,6
2011-03-21 00:00:00,2011-03-27 00:00:00,-0.0014198555199542997,370,3,11
2011-03-14 00:00:00,2011-03-20 00:00:00,0.014372233455839207,317,3,10
2011-03-07 00:00:00,2011-03-13 00:00:00,0.02268987214590515,393,6,1
2011-02-28 00:00:00,2011-03-06 00:00:00,0.023631912000477314,341,3,4
2011-02-21 00:00:00,2011-02-27 00:00:00,0.013384713261260844,349,5,9
2011-02-14 00:00:00,2011-02-20 00:00:00,0.012053093256138769,317,5,4
2011-02-07 00:00:00,2011-02-13 00:00:00,0.021742855813672884,345,3,8
2011-01-31 00:00:00,2011-02-06 00:00:00,0.012610959360936503,272,3,5
2011-01-24 00:00:00,2011-01-30 00:00:00,0.011383332066284394,439,7,10
2011-01-17 00:00:00,2011-01-23 00:00:00,0.01420050943381843,240,4,14
2011-01-10 00:00:00,2011-01-16 00:00:00,0.026641197045236067,272,4,4
2011-01-03 00:00:00,2011-01-09 00:00:00,-0.006217175062658021,422,1,15
2010-12-27 00:00:00,2011-01-02 00:00:00,0.005352579706199367,414,9,8
2010-12-20 00:00:00,2010-12-26 00:00:00,-0.00542107765499236,412,4,9
2010-12-13 00:00:00,2010-12-19 00:00:00,0.009630576268234534,396,4,15
2010-12-06 00:00:00,2010-12-12 00:00:00,0.024430742543500417,368,2,4
2010-11-29 00:00:00,2010-12-05 00:00:00,0.02099468153311133,370,1,5
2010-11-22 00:00:00,2010-11-28 00:00:00,0.017982895551499557,293,4,6
2010-11-15 00:00:00,2010-11-21 00:00:00,0.014399605372016212,379,4,4
2010-11-08 00:00:00,2010-11-14 00:00:00,0.004248523452090767,295,3,6
2010-11-01 00:00:00,2010-11-07 00:00:00,0.00341884921900617,278,4,7
2010-10-25 00:00:00,2010-10-31 00:00:00,0.004009099933945423,377,12,12
2010-10-18 00:00:00,2010-10-24 00:00:00,0.010620682990621825,403,4,16
2010-10-11 00:00:00,2010-10-17 00:00:00,0.015679171077344418,285,2,6
2010-10-04 00:00:00,2010-10-10 00:00:00,0.01733736432850427,268,2,11
2010-09-27 00:00:00,2010-10-03 00:00:00,0.006409929529222848,385,6,6
2010-09-20 00:00:00,2010-09-26 00:00:00,0.024203419648508945,277,3,5
2010-09-13 00:00:00,2010-09-19 00:00:00,0.007954054792373473,341,4,7
2010-09-06 00:00:00,2010-09-12 00:00:00,0.018169492910773785,248,8,4
2010-08-30 00:00:00,2010-09-05 00:00:00,0.016344684326587967,358,5,2
2010-08-23 00:00:00,2010-08-29 00:00:00,0.002957405719540215,404,5,11
2010-08-16 00:00:00,2010-08-22 00:00:00,-0.0014231005429400881,339,5,4
2010-08-09 00:00:00,2010-08-15 00:00:00,0.00649064958572921,344,2,14
2010-08-02 00:00:00,2010-08-08 00:00:00,0.007387256167893649,328,7,7
2010-07-26 00:00:00,2010-08-01 00:00:00,0.016048904016872634,366,5,9
2010-07-19 00:00:00,2010-07-25 00:00:00,-0.004883001694309721,300,2,10
2010-07-12 00:00:00,2010-07-18 00:00:00,-0.00446324721797482,307,3,14
2010-07-05 00:00:00,2010-07-11 00:00:00,0.0021041777085624384,337,5,13
2010-06-28 00:00:00,2010-07-04 00:00:00,0.022969309022247603,358,7,9
2010-06-21 00:00:00,2010-06-27 00:00:00,0.008040479269104825,336,7,11
2010-06-14 00:00:00,2010-06-20 00:00:00,-9.916468308685713e-05,373,1,12
2010-06-07 00:00:00,2010-06-13 00:00:00,0.024070987180899107,319,3,7
2010-05-31 00:00:00,2010-06-06 00:00:00,-0.007871449312346334,505,3,11
2010-05-24 00:00:00,2010-05-30 00:00:00,0.019745167023095228,400,7,4
2010-05-17 00:00:00,2010-05-23 00:00:00,0.019908506432018528,362,2,5
2010-05-10 00:00:00,2010-05-16 00:00:00,0.018607525523033713,310,2,11
2010-05-03 00:00:00,2010-05-09 00:00:00,0.0037319358148707603,258,2,13
2010-04-26 00:00:00,2010-05-02 00:00:00,0.01902901286557437,348,5,10
2010-04-19 00:00:00,2010-04-25 00:00:00,-0.0003306733572488861,354,0,12
2010-04-12 00:00:00,2010-04-18 00:00:00,0.0015771216439759428,325,3,6
2010-04-05 00:00:00,2010-04-11 00:00:00,0.015598344966444225,248,4,8
2010-03-29 00:00:00,2010-04-04 00:00:00,0.02379263863920866,292,3,8
2010-03-22 00:00:00,2010-03-28 00:00:00,0.012610685494210985,299,3,3
2010-03-15 00:00:00,2010-03-21 00:00:00,0.01704654234799501,366,5,7
2010-03-08 00:00:00,2010-03-14 00:00:00,0.0315325154391586,391,2,4
2010-03-01 00:00:00,2010-03-07 00:00:00,0.004957541230371209,478,4,14
2010-02-22 00:00:00,2010-02-28 00:00:00,0.004619211650441591,393,2,10
2010-02-15 00:00:00,2010-02-21 00:00:00,0.0006261514263407228,351,3,14
2010-02-08 00:00:00,2010-02-14 00:00:00,0.010523388101357853,480,4,11
2010-02-01 00:00:00,2010-02-07 00:00:00,0.0042834584910373475,354,2,10
2010-01-25 00:00:00,2010-01-31 00:00:00,0.002040055391159807,260,2,4
2010-01-18 00:00:00,2010-01-24 00:00:00,0.006711835560589927,313,2,6
2010-01-11 00:00:00,2010-01-17 00:00:00,0.0011070742828133923,290,1,3
2010-01-04 00:00:00,2010-01-10 00:00:00,0.014500018702236704,309,2,4
2009-12-28 00:00:00,2010-01-03 00:00:00,0.012170577127109401,287,2,3
2009-12-21 00:00:00,2009-12-27 00:00:00,-0.003941318552117621,278,2,16
2009-12-14 00:00:00,2009-12-20 00:00:00,0.012078774741600616,523,3,14
2009-12-07 00:00:00,2009-12-13 00:00:00,0.00982755147959612,314,2,10
2009-11-30 00:00:00,2009-12-06 00:00:00,0.010582196041941643,392,6,2
2009-11-23 00:00:00,2009-11-29 00:00:00,0.022018167156850812,196,8,4
2009-11-16 00:00:00,2009-11-22 00:00:00,0.017242548463404225,180,1,5
2009-11-09 00:00:00,2009-11-15 00:00:00,0.01527272404740885,290,1,5
2009-11-02 00:00:00,2009-11-08 00:00:00,0.002947555119601584,272,2,6
2009-10-26 00:00:00,2009-11-01 00:00:00,0.0025657951212910914,176,2,4
2009-10-19 00:00:00,2009-10-25 00:00:00,0.01956742213940688,336,4,11
2009-10-12 00:00:00,2009-10-18 00:00:00,0.01733866080670611,287,4,8
2009-10-05 00:00:00,2009-10-11 00:00:00,0.009098099919314357,278,6,10
2009-09-28 00:00:00,2009-10-04 00:00:00,0.009343843791767363,373,4,11
2009-09-21 00:00:00,2009-09-27 00:00:00,0.0007772499365693612,315,5,10
2009-09-14 00:00:00,2009-09-20 00:00:00,-0.0016535681486369266,299,2,12
2009-09-07 00:00:00,2009-09-13 00:00:00,0.009052447132324226,285,2,4
2009-08-31 00:00:00,2009-09-06 00:00:00,0.00780982710791638,281,3,7
2009-08-24 00:00:00,2009-08-30 00:00:00,0.012792765786182169,317,3,5
2009-08-17 00:00:00,2009-08-23 00:00:00,0.009291151211827966,294,2,21
2009-08-10 00:00:00,2009-08-16 00:00:00,0.0053168145570671186,229,1,10
2009-08-03 00:00:00,2009-08-09 00:00:00,-0.010223261834766744,295,4,7
2009-07-27 00:00:00,2009-08-02 00:00:00,0.001979663856601078,318,5,16
2009-07-20 00:00:00,2009-07-26 00:00:00,0.004231361826513983,275,1,8
2009-07-13 00:00:00,2009-07-19 00:00:00,0.00894918163754394,392,2,5
2009-07-06 00:00:00,2009-07-12 00:00:00,0.0339821674363206,289,2,12
2009-06-29 00:00:00,2009-07-05 00:00:00,0.021660270899073363,354,3,5
2009-06-22 00:00:00,2009-06-28 00:00:00,0.01578546495074811,289,4,3
2009-06-15 00:00:00,2009-06-21 00:00:00,0.029585996509907977,337,5,7
2009-06-08 00:00:00,2009-06-14 00:00:00,0.02637205129994287,233,2,2
2009-06-01 00:00:00,2009-06-07 00:00:00,0.0070751980618313625,189,3,5
2009-05-25 00:00:00,2009-05-31 00:00:00,0.020951009260192697,359,2,5
2009-05-18 00:00:00,2009-05-24 00:00:00,0.015375808976065908,217,6,5
2009-05-11 00:00:00,2009-05-17 00:00:00,0.02557074109343314,296,3,8
2009-05-04 00:00:00,2009-05-10 00:00:00,0.0062006450020327866,379,2,14
2009-04-27 00:00:00,2009-05-03 00:00:00,0.010746765151365741,290,3,4
2009-04-20 00:00:00,2009-04-26 00:00:00,-0.0035564820013237845,297,5,6
2009-04-13 00:00:00,2009-04-19 00:00:00,-0.0050654175135327216,406,7,7
2009-04-06 00:00:00,2009-04-12 00:00:00,0.016529677730829768,310,4,7
2009-03-30 00:00:00,2009-04-05 00:00:00,0.025260245855761705,217,2,7
2009-03-23 00:00:00,2009-03-29 00:00:00,0.02558242762978975,251,5,3
2009-03-16 00:00:00,2009-03-22 00:00:00,0.013658796101618227,338,9,4
2009-03-09 00:00:00,2009-03-15 00:00:00,0.015412917312824763,385,5,8
2009-03-02 00:00:00,2009-03-08 00:00:00,0.009560070760642693,311,4,5
2009-02-23 00:00:00,2009-03-01 00:00:00,0.01298656116406868,181,3,4
2009-02-16 00:00:00,2009-02-22 00:00:00,0.024385255753391347,253,2,2
2009-02-09 00:00:00,2009-02-15 00:00:00,0.01852670097602795,272,1,7
2009-02-02 00:00:00,2009-02-08 00:00:00,0.01667592919202192,246,1,5
2009-01-26 00:00:00,2009-02-01 00:00:00,0.01997525945703846,187,2,7
2009-01-19 00:00:00,2009-01-25 00:00:00,0.015092076999148062,222,2,5
2009-01-12 00:00:00,2009-01-18 00:00:00,0.016831867787022406,281,6,7
2009-01-05 00:00:00,2009-01-11 00:00:00,0.021254276637036173,182,1,8
2008-12-29 00:00:00,2009-01-04 00:00:00,0.0005751667379451141,268,2,4
2008-12-22 00:00:00,2008-12-28 00:00:00,0.028269716259235692,334,3,4
2008-12-15 00:00:00,2008-12-21 00:00:00,0.007579760761072599,306,1,4
2008-12-08 00:00:00,2008-12-14 00:00:00,0.015772218764764527,239,5,6
2008-12-01 00:00:00,2008-12-07 00:00:00,0.026078111924344474,223,5,5
2008-11-24 00:00:00,2008-11-30 00:00:00,0.007650151352689401,263,3,3
2008-11-17 00:00:00,2008-11-23 00:00:00,0.008843799683388484,298,6,2
2008-11-10 00:00:00,2008-11-16 00:00:00,0.02275123872263356,254,0,2
2008-11-03 00:00:00,2008-11-09 00:00:00,0.014481147117476213,240,3,6
2008-10-27 00:00:00,2008-11-02 00:00:00,0.022987299392442633,382,4,7
2008-10-20 00:00:00,2008-10-26 00:00:00,0.008949803952277385,224,2,2
2008-10-13 00:00:00,2008-10-19 00:00:00,-0.002081808192949546,241,4,8
2008-10-06 00:00:00,2008-10-12 00:00:00,0.0038309108276059706,334,2,7
2008-09-29 00:00:00,2008-10-05 00:00:00,-0.0064847216616245465,363,3,16
2008-09-22 00:00:00,2008-09-28 00:00:00,0.021540853667324375,246,4,7
2008-09-15 00:00:00,2008-09-21 00:00:00,0.015927138106603497,348,2,5
2008-09-08 00:00:00,2008-09-14 00:00:00,0.007402615534898559,307,3,9
2008-09-01 00:00:00,2008-09-07 00:00:00,0.01839771826071505,340,4,6
2008-08-25 00:00:00,2008-08-31 00:00:00,0.004743161540709828,309,7,12
2008-08-18 00:00:00,2008-08-24 00:00:00,0.004815750146641432,423,7,8
2008-08-11 00:00:00,2008-08-17 00:00:00,0.011543966451262594,405,2,7
2008-08-04 00:00:00,2008-08-10 00:00:00,0.01700457149635754,262,6,8
2008-07-28 00:00:00,2008-08-03 00:00:00,-0.004464645786387736,408,2,25
2008-07-21 00:00:00,2008-07-27 00:00:00,0.01376572027698173,433,9,7
2008-07-14 00:00:00,2008-07-20 00:00:00,0.014935792075039749,358,4,9
2008-07-07 00:00:00,2008-07-13 00:00:00,0.0027937285923508295,381,3,8
2008-06-30 00:00:00,2008-07-06 00:00:00,0.018089636162530814,413,7,3
2008-06-23 00:00:00,2008-06-29 00:00:00,0.015072345272746604,280,4,7
2008-06-16 00:00:00,2008-06-22 00:00:00,0.028011130264204452,367,9,7
2008-06-09 00:00:00,2008-06-15 00:00:00,0.030795794053008706,361,2,5
2008-06-02 00:00:00,2008-06-08 00:00:00,0.011985225999445641,471,3,8
2008-05-26 00:00:00,2008-06-01 00:00:00,0.009773229632058778,432,4,10
2008-05-19 00:00:00,2008-05-25 00:00:00,0.010023853111687537,418,1,10
2008-05-12 00:00:00,2008-05-18 00:00:00,0.020613875436952887,404,7,10
2008-05-05 00:00:00,2008-05-11 00:00:00,0.010591047485098625,418,1,7
2008-04-28 00:00:00,2008-05-04 00:00:00,0.0004143992657794986,405,2,8
2008-04-21 00:00:00,2008-04-27 00:00:00,0.012482223153574867,443,4,6
2008-04-14 00:00:00,2008-04-20 00:00:00,0.006309822121553365,354,2,9
2008-04-07 00:00:00,2008-04-13 00:00:00,0.012268903802652827,445,7,6
2008-03-31 00:00:00,2008-04-06 00:00:00,0.023467997876629672,329,5,6
2008-03-24 00:00:00,2008-03-30 00:00:00,0.016178576219925488,190,3,5
2008-03-17 00:00:00,2008-03-23 00:00:00,0.021319580662781976,314,1,4
2008-03-10 00:00:00,2008-03-16 00:00:00,-0.014135282128873928,339,3,13
2008-03-03 00:00:00,2008-03-09 00:00:00,0.022158408819182244,433,6,6
2008-02-25 00:00:00,2008-03-02 00:00:00,0.013368949072174452,355,6,10
2008-02-18 00:00:00,2008-02-24 00:00:00,0.017323603478692894,415,3,10
2008-02-11 00:00:00,2008-02-17 00:00:00,-0.009388037429748673,398,5,14
2008-02-04 00:00:00,2008-02-10 00:00:00,0.005193103941071906,380,4,10
2008-01-28 00:00:00,2008-02-03 00:00:00,-0.0027241214414543183,271,6,9
2008-01-21 00:00:00,2008-01-27 00:00:00,0.02036777380762834,279,5,12
2008-01-14 00:00:00,2008-01-20 00:00:00,0.01883208298263327,218,2,3
2008-01-07 00:00:00,2008-01-13 00:00:00,0.01443073449676365,275,4,9
2007-12-31 00:00:00,2008-01-06 00:00:00,0.016687804843494893,370,1,8
2007-12-24 00:00:00,2007-12-30 00:00:00,0.012828104194077372,216,4,9
2007-12-17 00:00:00,2007-12-23 00:00:00,0.0006576899865768507,245,6,7
2007-12-10 00:00:00,2007-12-16 00:00:00,0.01861404071087813,432,5,9
2007-12-03 00:00:00,2007-12-09 00:00:00,0.0058524132900068465,441,3,7
2007-11-26 00:00:00,2007-12-02 00:00:00,-0.005635779780705502,233,3,7
2007-11-19 00:00:00,2007-11-25 00:00:00,0.001475306919642857,300,1,12
2007-11-12 00:00:00,2007-11-18 00:00:00,0.022767007664443253,305,12,14
2007-11-05 00:00:00,2007-11-11 00:00:00,0.009812730344419419,322,5,8
2007-10-29 00:00:00,2007-11-04 00:00:00,0.007003011644739662,351,3,8
2007-10-22 00:00:00,2007-10-28 00:00:00,0.0181502846991626,298,7,3
2007-10-15 00:00:00,2007-10-21 00:00:00,0.004415172198486855,514,5,10
2007-10-08 00:00:00,2007-10-14 00:00:00,0.009386835800250992,451,8,14
2007-10-01 00:00:00,2007-10-07 00:00:00,0.01024710275248536,393,4,9
2007-09-24 00:00:00,2007-09-30 00:00:00,-0.01250706418986094,390,4,9
2007-09-17 00:00:00,2007-09-23 00:00:00,-0.004971148287666831,442,4,22
2007-09-10 00:00:00,2007-09-16 00:00:00,-0.004035964285253755,399,4,11
2007-09-03 00:00:00,2007-09-09 00:00:00,0.010782392532757744,364,0,9
2007-08-27 00:00:00,2007-09-02 00:00:00,-0.0065633476554484765,265,6,10
2007-08-20 00:00:00,2007-08-26 00:00:00,0.027034730675752287,336,3,4
2007-08-13 00:00:00,2007-08-19 00:00:00,0.018660062386642425,407,6,6
2007-08-06 00:00:00,2007-08-12 00:00:00,0.005562573552741152,340,3,5
2007-07-30 00:00:00,2007-08-05 00:00:00,0.007351788641244639,278,1,12
2007-07-23 00:00:00,2007-07-29 00:00:00,0.01000737291144333,288,5,8
2007-07-16 00:00:00,2007-07-22 00:00:00,-0.0027607922659843185,347,4,13
2007-07-09 00:00:00,2007-07-15 00:00:00,-0.0010233911527330218,364,6,13
2007-07-02 00:00:00,2007-07-08 00:00:00,0.010262333100138146,279,3,8
2007-06-25 00:00:00,2007-07-01 00:00:00,0.024501983202905347,202,1,6
2007-06-18 00:00:00,2007-06-24 00:00:00,-0.0027822026839623083,500,8,8
2007-06-11 00:00:00,2007-06-17 00:00:00,0.014467335213881952,365,7,19
2007-06-04 00:00:00,2007-06-10 00:00:00,0.016641424958559456,340,2,7
2007-05-28 00:00:00,2007-06-03 00:00:00,0.024009451609490858,330,3,6
2007-05-21 00:00:00,2007-05-27 00:00:00,0.003722852939579191,256,7,1
2007-05-14 00:00:00,2007-05-20 00:00:00,0.02003222907286064,406,4,7
2007-05-07 00:00:00,2007-05-13 00:00:00,0.012276424526596623,481,6,14
2007-04-30 00:00:00,2007-05-06 00:00:00,0.002995375611917655,216,4,2
2007-04-23 00:00:00,2007-04-29 00:00:00,-0.017931966487311764,460,7,22
2007-04-16 00:00:00,2007-04-22 00:00:00,0.011756053545336792,451,7,7
2007-04-09 00:00:00,2007-04-15 00:00:00,0.007883119762921335,337,2,12
2007-04-02 00:00:00,2007-04-08 00:00:00,0.0005267890950957908,393,4,7
2007-03-26 00:00:00,2007-04-01 00:00:00,0.010073665164314068,347,6,11
2007-03-19 00:00:00,2007-03-25 00:00:00,-0.009305613119258465,422,3,17
2007-03-12 00:00:00,2007-03-18 00:00:00,0.010372729242713714,383,5,13
2007-03-05 00:00:00,2007-03-11 00:00:00,0.009814754378323147,267,5,6
2007-02-26 00:00:00,2007-03-04 00:00:00,0.01413150376944682,538,3,8
2007-02-19 00:00:00,2007-02-25 00:00:00,0.005209164326432572,229,3,14
2007-02-12 00:00:00,2007-02-18 00:00:00,-0.009877393698199918,321,5,19
2007-02-05 00:00:00,2007-02-11 00:00:00,0.02209678555166797,254,3,4
2007-01-29 00:00:00,2007-02-04 00:00:00,0.01095621660448766,336,3,13
2007-01-22 00:00:00,2007-01-28 00:00:00,0.009555675117796975,514,6,21
2007-01-15 00:00:00,2007-01-21 00:00:00,0.004865924676456355,350,8,17
2007-01-08 00:00:00,2007-01-14 00:00:00,0.009334991713673673,252,2,7
2007-01-01 00:00:00,2007-01-07 00:00:00,0.01120462150327743,427,4,16
2006-12-25 00:00:00,2006-12-31 00:00:00,-0.011444483419001065,198,3,13
2006-12-18 00:00:00,2006-12-24 00:00:00,0.005526738190422514,332,1,7
2006-12-11 00:00:00,2006-12-17 00:00:00,0.0116820034814317,245,3,2
2006-12-04 00:00:00,2006-12-10 00:00:00,0.02406659149854453,275,1,7
2006-11-27 00:00:00,2006-12-03 00:00:00,0.013847500630566533,372,3,10
2006-11-20 00:00:00,2006-11-26 00:00:00,0.0017064459104162608,364,5,23
2006-11-13 00:00:00,2006-11-19 00:00:00,0.014750887789255358,284,3,4
2006-11-06 00:00:00,2006-11-12 00:00:00,0.03155743384905357,373,2,3
2006-10-30 00:00:00,2006-11-05 00:00:00,0.010210529143257447,324,4,7
2006-10-23 00:00:00,2006-10-29 00:00:00,0.01884912164682675,279,5,9
2006-10-16 00:00:00,2006-10-22 00:00:00,0.01579082360536315,206,3,3
2006-10-09 00:00:00,2006-10-15 00:00:00,0.007365027584114336,361,8,16
2006-10-02 00:00:00,2006-10-08 00:00:00,0.03690687734961592,428,4,14
2006-09-25 00:00:00,2006-10-01 00:00:00,0.018264261348573584,280,5,10
2006-09-18 00:00:00,2006-09-24 00:00:00,0.02753897761441257,260,4,3
2006-09-11 00:00:00,2006-09-17 00:00:00,0.006935363584172537,274,2,8
2006-09-04 00:00:00,2006-09-10 00:00:00,0.005191530132045348,333,3,10
2006-08-28 00:00:00,2006-09-03 00:00:00,0.009725503926945631,607,5,22
2006-08-21 00:00:00,2006-08-27 00:00:00,0.012786067796291191,389,3,9
2006-08-14 00:00:00,2006-08-20 00:00:00,0.000963762066543852,331,0,18
2006-08-07 00:00:00,2006-08-13 00:00:00,0.010322462641540095,527,7,23
2006-07-31 00:00:00,2006-08-06 00:00:00,0.003917305310537333,278,0,11
2006-07-24 00:00:00,2006-07-30 00:00:00,0.004976908365885417,231,3,7
2006-07-17 00:00:00,2006-07-23 00:00:00,0.005013952572012988,380,3,10
2006-07-10 00:00:00,2006-07-16 00:00:00,0.015049639242247611,383,0,17
2006-07-03 00:00:00,2006-07-09 00:00:00,0.010319509857005159,311,4,13
2006-06-26 00:00:00,2006-07-02 00:00:00,0.022083146798950067,362,2,24
2006-06-19 00:00:00,2006-06-25 00:00:00,0.02717257804464235,311,2,5
2006-06-12 00:00:00,2006-06-18 00:00:00,0.006654277016768748,361,1,5
2006-06-05 00:00:00,2006-06-11 00:00:00,0.008730339331108769,385,7,6
2006-05-29 00:00:00,2006-06-04 00:00:00,0.008152210134342211,312,4,7
2006-05-22 00:00:00,2006-05-28 00:00:00,0.016406440640187894,276,4,6
2006-05-15 00:00:00,2006-05-21 00:00:00,0.013643823815634693,279,5,16
2006-05-08 00:00:00,2006-05-14 00:00:00,0.026810842336498445,290,4,11
2006-05-01 00:00:00,2006-05-07 00:00:00,0.015420203130264312,252,1,11
2006-04-24 00:00:00,2006-04-30 00:00:00,0.013359862247861065,544,5,18
2006-04-17 00:00:00,2006-04-23 00:00:00,0.015516332523818305,649,15,20
2006-04-10 00:00:00,2006-04-16 00:00:00,0.0151397444535597,575,7,9
2006-04-03 00:00:00,2006-04-09 00:00:00,0.004617534623260717,751,5,19
2006-03-27 00:00:00,2006-04-02 00:00:00,0.004298040127288725,781,7,32
2006-03-20 00:00:00,2006-03-26 00:00:00,0.020577168787192967,658,5,15
2006-03-13 00:00:00,2006-03-19 00:00:00,0.015120163807779351,436,7,16
2006-03-06 00:00:00,2006-03-12 00:00:00,0.013941212619740009,520,7,9
2006-02-27 00:00:00,2006-03-05 00:00:00,0.021450140066343694,519,5,14
2006-02-20 00:00:00,2006-02-26 00:00:00,0.0011777223843958515,673,11,12
2006-02-13 00:00:00,2006-02-19 00:00:00,0.012943853432623996,407,10,19
2006-02-06 00:00:00,2006-02-12 00:00:00,0.02125680045903582,284,3,12
2006-01-30 00:00:00,2006-02-05 00:00:00,0.020930139710652402,406,7,6
2006-01-23 00:00:00,2006-01-29 00:00:00,0.015281073535426811,335,10,11
