date begin,date end,score,number of words,pos_simple,neg_simple
2006-01-16 00:00:00,2006-01-22 00:00:00,0.0062420231514056556,433,3,17
2006-01-09 00:00:00,2006-01-15 00:00:00,0.01087154469118928,268,3,5
2006-01-02 00:00:00,2006-01-08 00:00:00,-0.002201097007899361,362,4,10
2005-12-26 00:00:00,2006-01-01 00:00:00,0.026996734875400264,341,11,4
2005-12-19 00:00:00,2005-12-25 00:00:00,0.004821479426680744,428,10,10
2005-12-12 00:00:00,2005-12-18 00:00:00,0.008697955277714416,220,4,1
2005-12-05 00:00:00,2005-12-11 00:00:00,0.02809791589568448,220,7,10
2005-11-28 00:00:00,2005-12-04 00:00:00,0.023329164704653134,263,2,4
2005-11-21 00:00:00,2005-11-27 00:00:00,0.005664632643520981,310,4,7
2005-11-14 00:00:00,2005-11-20 00:00:00,0.008082414357711898,578,10,21
2005-11-07 00:00:00,2005-11-13 00:00:00,0.013792058303331713,485,3,11
2005-10-31 00:00:00,2005-11-06 00:00:00,0.01885714917534498,263,4,7
2005-10-24 00:00:00,2005-10-30 00:00:00,0.012211519872129354,357,5,15
2005-10-17 00:00:00,2005-10-23 00:00:00,0.011415922533109394,408,7,11
2005-10-10 00:00:00,2005-10-16 00:00:00,0.009843361761602146,570,4,17
2005-10-03 00:00:00,2005-10-09 00:00:00,-0.0003099394623281966,285,4,15
2005-09-26 00:00:00,2005-10-02 00:00:00,0.003873929520751605,362,5,8
2005-09-19 00:00:00,2005-09-25 00:00:00,0.006783220209952049,368,5,10
2005-09-12 00:00:00,2005-09-18 00:00:00,0.015303844079278067,506,12,12
2005-09-05 00:00:00,2005-09-11 00:00:00,0.01933434886369868,417,4,9
2005-08-29 00:00:00,2005-09-04 00:00:00,0.014434629479978159,378,4,6
2005-08-22 00:00:00,2005-08-28 00:00:00,0.0200525873605,317,4,12
2005-08-15 00:00:00,2005-08-21 00:00:00,0.02542467622745115,360,7,8
2005-08-08 00:00:00,2005-08-14 00:00:00,0.014939808512561893,365,2,9
2005-08-01 00:00:00,2005-08-07 00:00:00,0.003780205324776727,262,3,5
2005-07-25 00:00:00,2005-07-31 00:00:00,-5.5042576223872754e-05,365,5,13
2005-07-18 00:00:00,2005-07-24 00:00:00,0.016551695268642048,381,4,7
2005-07-11 00:00:00,2005-07-17 00:00:00,0.016718369118069253,370,11,11
2005-07-04 00:00:00,2005-07-10 00:00:00,0.013385752800099017,258,3,6
2005-06-27 00:00:00,2005-07-03 00:00:00,0.0067264509062474505,515,11,10
2005-06-20 00:00:00,2005-06-26 00:00:00,0.005065919638530053,336,3,6
2005-06-13 00:00:00,2005-06-19 00:00:00,0.022044177623866068,275,5,6
2005-06-06 00:00:00,2005-06-12 00:00:00,0.006973517905771706,454,6,18
2005-05-30 00:00:00,2005-06-05 00:00:00,0.005731300020727188,409,7,17
2005-05-23 00:00:00,2005-05-29 00:00:00,0.016196520351025215,368,3,10
2005-05-16 00:00:00,2005-05-22 00:00:00,0.02534611370281661,183,3,3
2005-05-09 00:00:00,2005-05-15 00:00:00,0.013193320124849962,456,0,23
2005-05-02 00:00:00,2005-05-08 00:00:00,0.015972311152834998,225,3,8
2005-04-25 00:00:00,2005-05-01 00:00:00,0.007527494407008222,537,10,19
2005-04-18 00:00:00,2005-04-24 00:00:00,0.008699606074713793,365,5,15
2005-04-11 00:00:00,2005-04-17 00:00:00,0.018002383290234302,506,9,15
2005-04-04 00:00:00,2005-04-10 00:00:00,0.01094044791880416,523,5,4
2005-03-28 00:00:00,2005-04-03 00:00:00,0.018698767484637738,720,10,22
2005-03-21 00:00:00,2005-03-27 00:00:00,0.008797150559412348,829,8,29
2005-03-14 00:00:00,2005-03-20 00:00:00,0.016713152331035906,552,13,25
2005-03-07 00:00:00,2005-03-13 00:00:00,0.02036374984861741,888,17,30
2005-02-28 00:00:00,2005-03-06 00:00:00,0.01343686931671332,608,6,17
2005-02-21 00:00:00,2005-02-27 00:00:00,0.0057798970423463695,520,9,30
2005-02-14 00:00:00,2005-02-20 00:00:00,0.02026873788085941,456,4,11
2005-02-07 00:00:00,2005-02-13 00:00:00,0.012521035940481285,565,7,13
2005-01-31 00:00:00,2005-02-06 00:00:00,0.011695736428714418,605,7,13
2005-01-24 00:00:00,2005-01-30 00:00:00,0.01737779027297358,720,8,14
2005-01-17 00:00:00,2005-01-23 00:00:00,0.018109958644360782,378,5,10
2005-01-10 00:00:00,2005-01-16 00:00:00,0.010848582743584726,713,9,15
2005-01-03 00:00:00,2005-01-09 00:00:00,0.009563435481026547,409,11,10
2004-12-27 00:00:00,2005-01-02 00:00:00,0.007946664531109003,539,15,18
2004-12-20 00:00:00,2004-12-26 00:00:00,0.0038413933671687115,435,3,9
2004-12-13 00:00:00,2004-12-19 00:00:00,0.020894580584329754,531,14,9
2004-12-06 00:00:00,2004-12-12 00:00:00,0.019963282502858955,432,6,6
2004-11-29 00:00:00,2004-12-05 00:00:00,0.015406610071584542,903,11,25
2004-11-22 00:00:00,2004-11-28 00:00:00,0.012102115031460636,569,2,10
2004-11-15 00:00:00,2004-11-21 00:00:00,0.024814451829125794,470,4,8
2004-11-08 00:00:00,2004-11-14 00:00:00,0.01950550382272047,496,5,10
2004-11-01 00:00:00,2004-11-07 00:00:00,0.00794706950647734,460,5,11
2004-10-25 00:00:00,2004-10-31 00:00:00,0.020407041675907015,609,7,6
2004-10-18 00:00:00,2004-10-24 00:00:00,0.008816896979479573,628,14,15
2004-10-11 00:00:00,2004-10-17 00:00:00,0.011352541242734533,444,5,9
2004-10-04 00:00:00,2004-10-10 00:00:00,0.01047033317039946,590,16,11
2004-09-27 00:00:00,2004-10-03 00:00:00,0.011945828974718737,582,4,10
2004-09-20 00:00:00,2004-09-26 00:00:00,0.0170245581692951,617,13,15
2004-09-13 00:00:00,2004-09-19 00:00:00,0.0034776241941924272,547,5,19
2004-09-06 00:00:00,2004-09-12 00:00:00,0.011492030839123172,529,10,14
2004-08-30 00:00:00,2004-09-05 00:00:00,0.01406168548248928,656,6,13
2004-08-23 00:00:00,2004-08-29 00:00:00,0.020107849328076428,737,9,20
2004-08-16 00:00:00,2004-08-22 00:00:00,0.023840130146394693,794,10,23
2004-08-09 00:00:00,2004-08-15 00:00:00,0.01351074446662924,645,9,17
2004-08-02 00:00:00,2004-08-08 00:00:00,0.016004769229245364,663,10,10
2004-07-26 00:00:00,2004-08-01 00:00:00,0.023988035831828337,977,10,21
2004-07-19 00:00:00,2004-07-25 00:00:00,0.018053083124230724,807,15,14
2004-07-12 00:00:00,2004-07-18 00:00:00,0.017332984980155147,989,18,30
2004-07-05 00:00:00,2004-07-11 00:00:00,0.005998055259968102,635,9,15
2004-06-28 00:00:00,2004-07-04 00:00:00,0.01684191310119053,556,6,9
2004-06-21 00:00:00,2004-06-27 00:00:00,0.010763267314786225,738,12,21
2004-06-14 00:00:00,2004-06-20 00:00:00,0.011994794680037552,588,10,24
2004-06-07 00:00:00,2004-06-13 00:00:00,0.011482261063940865,700,11,13
2004-05-31 00:00:00,2004-06-06 00:00:00,0.008109537028460274,586,9,11
2004-05-24 00:00:00,2004-05-30 00:00:00,0.006649974226839116,661,3,13
2004-05-17 00:00:00,2004-05-23 00:00:00,0.012806816726331799,834,9,42
2004-05-10 00:00:00,2004-05-16 00:00:00,0.003312443703051968,684,13,17
2004-05-03 00:00:00,2004-05-09 00:00:00,0.016058824118726386,612,7,16
2004-04-26 00:00:00,2004-05-02 00:00:00,0.010364913642247108,960,15,21
2004-04-19 00:00:00,2004-04-25 00:00:00,0.013894364896972175,850,11,11
2004-04-12 00:00:00,2004-04-18 00:00:00,0.009385175533341762,813,11,27
2004-04-05 00:00:00,2004-04-11 00:00:00,0.013535606070231796,665,7,18
2004-03-29 00:00:00,2004-04-04 00:00:00,0.010033849576068307,884,15,18
2004-03-22 00:00:00,2004-03-28 00:00:00,0.007003319788112926,797,6,34
2004-03-15 00:00:00,2004-03-21 00:00:00,0.0047928149477979255,1004,18,43
2004-03-08 00:00:00,2004-03-14 00:00:00,0.006369611313685722,652,5,16
2004-03-01 00:00:00,2004-03-07 00:00:00,0.006141477418889585,591,6,22
2004-02-23 00:00:00,2004-02-29 00:00:00,0.0005113264063190893,693,9,32
2004-02-16 00:00:00,2004-02-22 00:00:00,0.0147261679343616,788,6,13
2004-02-09 00:00:00,2004-02-15 00:00:00,0.015547228078213921,654,16,15
2004-02-02 00:00:00,2004-02-08 00:00:00,0.007555162713309357,968,11,22
2004-01-26 00:00:00,2004-02-01 00:00:00,0.014924837222380543,581,9,21
2004-01-19 00:00:00,2004-01-25 00:00:00,0.010661757475560661,777,10,28
2004-01-12 00:00:00,2004-01-18 00:00:00,0.016513684278550222,874,17,19
2004-01-05 00:00:00,2004-01-11 00:00:00,0.01731894571243766,767,12,18
2003-12-29 00:00:00,2004-01-04 00:00:00,0.006732453403367785,573,8,10
2003-12-22 00:00:00,2003-12-28 00:00:00,0.010666407509145333,750,7,16
2003-12-15 00:00:00,2003-12-21 00:00:00,0.019589145179735264,708,9,20
2003-12-08 00:00:00,2003-12-14 00:00:00,0.011807035427416011,773,8,14
2003-12-01 00:00:00,2003-12-07 00:00:00,0.004579557832221142,715,9,13
2003-11-24 00:00:00,2003-11-30 00:00:00,0.016922130416041088,740,6,16
2003-11-17 00:00:00,2003-11-23 00:00:00,0.014966005171192539,745,10,20
2003-11-10 00:00:00,2003-11-16 00:00:00,0.005652648723061876,699,5,15
2003-11-03 00:00:00,2003-11-09 00:00:00,0.016810425893662342,714,10,17
2003-10-27 00:00:00,2003-11-02 00:00:00,0.009465268389530082,713,10,18
2003-10-20 00:00:00,2003-10-26 00:00:00,0.012595387205187979,871,17,21
2003-10-13 00:00:00,2003-10-19 00:00:00,0.014530403195108147,697,9,24
2003-10-06 00:00:00,2003-10-12 00:00:00,0.006637752581320391,632,12,11
2003-09-29 00:00:00,2003-10-05 00:00:00,0.0021324351198502597,607,6,14
2003-09-22 00:00:00,2003-09-28 00:00:00,0.011003191471907644,803,9,46
2003-09-15 00:00:00,2003-09-21 00:00:00,0.016980920450235564,978,20,37
2003-09-08 00:00:00,2003-09-14 00:00:00,0.017888377057850634,842,8,21
2003-09-01 00:00:00,2003-09-07 00:00:00,0.010424318134291274,602,6,13
2003-08-25 00:00:00,2003-08-31 00:00:00,0.015771639605432864,670,9,20
2003-08-18 00:00:00,2003-08-24 00:00:00,0.006747792786875546,740,10,20
2003-08-11 00:00:00,2003-08-17 00:00:00,0.009579489301301614,917,13,26
2003-08-04 00:00:00,2003-08-10 00:00:00,0.00631203334358925,698,11,24
2003-07-28 00:00:00,2003-08-03 00:00:00,0.005508118547142915,737,5,28
2003-07-21 00:00:00,2003-07-27 00:00:00,0.01947905504690222,714,18,12
2003-07-14 00:00:00,2003-07-20 00:00:00,0.01959429497340636,806,19,12
2003-07-07 00:00:00,2003-07-13 00:00:00,0.003774263282645897,680,10,17
2003-06-30 00:00:00,2003-07-06 00:00:00,0.002517338804241427,608,5,23
2003-06-23 00:00:00,2003-06-29 00:00:00,0.009707634054978754,665,8,10
2003-06-16 00:00:00,2003-06-22 00:00:00,0.0027064623859279872,620,6,10
2003-06-09 00:00:00,2003-06-15 00:00:00,0.010640899392172944,617,8,21
2003-06-02 00:00:00,2003-06-08 00:00:00,0.009818049387363642,813,10,22
2003-05-26 00:00:00,2003-06-01 00:00:00,0.02024003634841395,586,10,12
2003-05-19 00:00:00,2003-05-25 00:00:00,0.00705074452670832,681,6,25
2003-05-12 00:00:00,2003-05-18 00:00:00,0.005214747236889365,745,8,26
2003-05-05 00:00:00,2003-05-11 00:00:00,0.015536129845621104,608,9,19
2003-04-28 00:00:00,2003-05-04 00:00:00,0.008794999555855831,896,11,22
2003-04-21 00:00:00,2003-04-27 00:00:00,0.0035590876760352758,606,7,16
2003-04-14 00:00:00,2003-04-20 00:00:00,0.001005585333221948,709,4,24
2003-04-07 00:00:00,2003-04-13 00:00:00,0.0052855315659727665,1042,26,34
2003-03-31 00:00:00,2003-04-06 00:00:00,0.0064139849983958115,857,10,19
2003-03-24 00:00:00,2003-03-30 00:00:00,0.005413571082085778,957,12,42
2003-03-17 00:00:00,2003-03-23 00:00:00,0.010361915300460692,656,12,19
2003-03-10 00:00:00,2003-03-16 00:00:00,0.005719618120220161,623,6,12
2003-03-03 00:00:00,2003-03-09 00:00:00,0.014162383132028264,741,15,17
2003-02-24 00:00:00,2003-03-02 00:00:00,0.009446611845491176,528,7,12
2003-02-17 00:00:00,2003-02-23 00:00:00,0.006448462820016358,762,9,21
2003-02-10 00:00:00,2003-02-16 00:00:00,0.0022990913527116057,704,7,16
2003-02-03 00:00:00,2003-02-09 00:00:00,0.014427223611355317,713,15,25
2003-01-27 00:00:00,2003-02-02 00:00:00,0.019541167633036392,682,10,18
2003-01-20 00:00:00,2003-01-26 00:00:00,0.004218945376721134,637,6,17
2003-01-13 00:00:00,2003-01-19 00:00:00,0.003472755562709554,734,7,39
2003-01-06 00:00:00,2003-01-12 00:00:00,0.013958342304566152,724,3,9
2002-12-30 00:00:00,2003-01-05 00:00:00,0.010620159293484453,699,12,22
2002-12-23 00:00:00,2002-12-29 00:00:00,0.012844725677356108,559,9,14
2002-12-16 00:00:00,2002-12-22 00:00:00,0.0012158793074005065,667,11,25
2002-12-09 00:00:00,2002-12-15 00:00:00,0.009799352338754194,705,13,11
2002-12-02 00:00:00,2002-12-08 00:00:00,0.012957119725242359,634,6,8
2002-11-25 00:00:00,2002-12-01 00:00:00,0.00874101557967771,460,6,6
2002-11-18 00:00:00,2002-11-24 00:00:00,0.006084290608393021,667,13,18
2002-11-11 00:00:00,2002-11-17 00:00:00,0.030538349948544444,551,10,12
2002-11-04 00:00:00,2002-11-10 00:00:00,0.011892605174470763,891,18,21
2002-10-28 00:00:00,2002-11-03 00:00:00,0.009156324948755103,866,6,24
2002-10-21 00:00:00,2002-10-27 00:00:00,0.003351644095433878,575,12,4
2002-10-14 00:00:00,2002-10-20 00:00:00,0.005953248501834223,473,7,16
2002-10-07 00:00:00,2002-10-13 00:00:00,0.002089681676292711,688,8,18
2002-09-30 00:00:00,2002-10-06 00:00:00,0.007320274058112361,555,5,14
2002-09-23 00:00:00,2002-09-29 00:00:00,0.014837817834117778,513,11,16
2002-09-16 00:00:00,2002-09-22 00:00:00,0.013882689008311489,537,8,13
2002-09-09 00:00:00,2002-09-15 00:00:00,0.00821866196665211,746,7,21
2002-09-02 00:00:00,2002-09-08 00:00:00,0.008599978013476747,540,8,11
2002-08-26 00:00:00,2002-09-01 00:00:00,0.007833824104881247,632,5,15
2002-08-19 00:00:00,2002-08-25 00:00:00,0.02309904706171536,726,16,10
2002-08-12 00:00:00,2002-08-18 00:00:00,0.00129780740376776,938,7,21
2002-08-05 00:00:00,2002-08-11 00:00:00,-0.010931385792521772,431,2,9
2002-07-29 00:00:00,2002-08-04 00:00:00,0.012033220154162654,661,10,10
2002-07-22 00:00:00,2002-07-28 00:00:00,0.023613842713058632,721,9,12
2002-07-15 00:00:00,2002-07-21 00:00:00,0.019360081759737018,764,13,15
2002-07-08 00:00:00,2002-07-14 00:00:00,0.005810002566217173,875,16,33
2002-07-01 00:00:00,2002-07-07 00:00:00,-0.0008888328053485279,844,12,16
2002-06-24 00:00:00,2002-06-30 00:00:00,0.01822288839709489,679,11,13
2002-06-17 00:00:00,2002-06-23 00:00:00,0.014977804200519793,696,6,5
2002-06-10 00:00:00,2002-06-16 00:00:00,0.005297585661866687,800,3,14
2002-06-03 00:00:00,2002-06-09 00:00:00,0.010084447008793013,611,6,12
2002-05-27 00:00:00,2002-06-02 00:00:00,0.002508541298802026,710,13,11
2002-05-20 00:00:00,2002-05-26 00:00:00,0.011080874588927418,698,6,34
2002-05-13 00:00:00,2002-05-19 00:00:00,0.011236818895897885,685,5,19
2002-05-06 00:00:00,2002-05-12 00:00:00,0.007957332408092033,642,10,22
2002-04-29 00:00:00,2002-05-05 00:00:00,0.00490684275974452,709,13,21
2002-04-22 00:00:00,2002-04-28 00:00:00,0.011624086510187284,675,12,25
2002-04-15 00:00:00,2002-04-21 00:00:00,0.010151498480704249,722,9,19
2002-04-08 00:00:00,2002-04-14 00:00:00,0.005880917455832687,518,7,6
2002-04-01 00:00:00,2002-04-07 00:00:00,0.014325405908667608,558,9,25
2002-03-25 00:00:00,2002-03-31 00:00:00,0.01416986415758307,594,6,8
2002-03-18 00:00:00,2002-03-24 00:00:00,0.004525679317566998,689,11,25
2002-03-11 00:00:00,2002-03-17 00:00:00,0.007241211195398664,720,10,26
2002-03-04 00:00:00,2002-03-10 00:00:00,-0.0037619385199921113,626,8,13
2002-02-25 00:00:00,2002-03-03 00:00:00,0.005108081097288495,911,12,28
2002-02-18 00:00:00,2002-02-24 00:00:00,0.02207037702041395,749,13,34
2002-02-11 00:00:00,2002-02-17 00:00:00,-0.00860470888922636,696,7,24
2002-02-04 00:00:00,2002-02-10 00:00:00,0.01721653291947812,601,13,25
2002-01-28 00:00:00,2002-02-03 00:00:00,0.013081241976767433,614,9,26
2002-01-21 00:00:00,2002-01-27 00:00:00,0.01475027279941865,610,9,17
2002-01-14 00:00:00,2002-01-20 00:00:00,0.011631061934969662,729,10,21
2002-01-07 00:00:00,2002-01-13 00:00:00,0.01666321376289182,703,14,26
2001-12-31 00:00:00,2002-01-06 00:00:00,0.024590719921836587,538,20,13
2001-12-24 00:00:00,2001-12-30 00:00:00,0.013581235313735668,536,4,9
2001-12-17 00:00:00,2001-12-23 00:00:00,0.011562858157787926,523,9,10
2001-12-10 00:00:00,2001-12-16 00:00:00,0.0032987580549754454,752,10,20
2001-12-03 00:00:00,2001-12-09 00:00:00,-0.00558235923158139,706,12,28
2001-11-26 00:00:00,2001-12-02 00:00:00,1.1423182722010928e-05,642,6,34
2001-11-19 00:00:00,2001-11-25 00:00:00,0.009687255572184516,708,10,22
2001-11-12 00:00:00,2001-11-18 00:00:00,-0.00777802900518931,425,8,11
2001-11-05 00:00:00,2001-11-11 00:00:00,0.0021149604096952317,590,6,27
2001-10-29 00:00:00,2001-11-04 00:00:00,0.005599476763416976,775,9,35
2001-10-22 00:00:00,2001-10-28 00:00:00,0.011886090704346337,670,6,16
2001-10-15 00:00:00,2001-10-21 00:00:00,0.008998363290885589,671,9,17
2001-10-08 00:00:00,2001-10-14 00:00:00,0.005021580564228512,777,12,29
2001-10-01 00:00:00,2001-10-07 00:00:00,0.007131493528807726,579,12,8
2001-09-24 00:00:00,2001-09-30 00:00:00,0.009618349466437293,622,7,22
2001-09-17 00:00:00,2001-09-23 00:00:00,0.009715871087689154,666,10,16
2001-09-10 00:00:00,2001-09-16 00:00:00,-0.004266580856772272,867,10,29
2001-09-03 00:00:00,2001-09-09 00:00:00,0.006635117440483392,873,12,15
2001-08-27 00:00:00,2001-09-02 00:00:00,0.009411365725227166,586,9,12
2001-08-20 00:00:00,2001-08-26 00:00:00,0.014566526556598718,676,9,21
2001-08-13 00:00:00,2001-08-19 00:00:00,0.007737127716804532,721,12,14
2001-08-06 00:00:00,2001-08-12 00:00:00,0.0037552816669755586,534,5,9
2001-07-30 00:00:00,2001-08-05 00:00:00,-0.001958519721781632,586,8,11
2001-07-23 00:00:00,2001-07-29 00:00:00,-0.0038348357624666267,662,7,11
2001-07-16 00:00:00,2001-07-22 00:00:00,0.02841501923005984,546,17,13
2001-07-09 00:00:00,2001-07-15 00:00:00,0.003448728694552573,577,8,20
2001-07-02 00:00:00,2001-07-08 00:00:00,0.011634664229580344,740,12,19
2001-06-25 00:00:00,2001-07-01 00:00:00,0.00802260557254857,782,9,18
2001-06-18 00:00:00,2001-06-24 00:00:00,0.006819185559735034,759,8,14
2001-06-11 00:00:00,2001-06-17 00:00:00,0.012814081327128427,614,8,14
2001-06-04 00:00:00,2001-06-10 00:00:00,0.009535087902621826,708,21,24
2001-05-28 00:00:00,2001-06-03 00:00:00,0.013454465922120344,591,6,22
2001-05-21 00:00:00,2001-05-27 00:00:00,0.009231511149128412,545,7,4
2001-05-14 00:00:00,2001-05-20 00:00:00,0.012926292568821243,722,7,13
2001-05-07 00:00:00,2001-05-13 00:00:00,0.002456665033348501,611,8,20
2001-04-30 00:00:00,2001-05-06 00:00:00,0.014595345545740202,539,6,12
2001-04-23 00:00:00,2001-04-29 00:00:00,0.008069654458284442,656,11,10
2001-04-16 00:00:00,2001-04-22 00:00:00,0.017917791110975318,532,9,16
2001-04-09 00:00:00,2001-04-15 00:00:00,0.00656528549431261,525,9,8
2001-04-02 00:00:00,2001-04-08 00:00:00,0.01744940685228474,616,8,11
2001-03-26 00:00:00,2001-04-01 00:00:00,0.015531641974765949,611,7,7
2001-03-19 00:00:00,2001-03-25 00:00:00,0.012246795790849257,587,9,15
2001-03-12 00:00:00,2001-03-18 00:00:00,2.8337704321379695e-05,711,6,19
2001-03-05 00:00:00,2001-03-11 00:00:00,0.0014836927707491834,679,5,11
2001-02-26 00:00:00,2001-03-04 00:00:00,0.01600208441572888,765,12,35
2001-02-19 00:00:00,2001-02-25 00:00:00,0.012886107938515046,589,8,8
2001-02-12 00:00:00,2001-02-18 00:00:00,0.006598616892831338,651,8,20
2001-02-05 00:00:00,2001-02-11 00:00:00,0.014567692519302528,592,7,16
2001-01-29 00:00:00,2001-02-04 00:00:00,0.007226755040701511,828,12,11
2001-01-22 00:00:00,2001-01-28 00:00:00,0.0008604669424877303,706,15,24
2001-01-15 00:00:00,2001-01-21 00:00:00,0.006149898586361543,721,12,27
2001-01-08 00:00:00,2001-01-14 00:00:00,0.003956032893243702,677,9,13
2001-01-01 00:00:00,2001-01-07 00:00:00,0.01064977645287152,628,11,28
2000-12-25 00:00:00,2000-12-31 00:00:00,0.002465680860729871,660,7,16
2000-12-18 00:00:00,2000-12-24 00:00:00,0.015713161012914697,509,12,12
2000-12-11 00:00:00,2000-12-17 00:00:00,-0.004332009199759943,781,4,32
2000-12-04 00:00:00,2000-12-10 00:00:00,0.0055939269974758935,852,2,51
2000-11-27 00:00:00,2000-12-03 00:00:00,0.002461653831076143,668,7,17
2000-11-20 00:00:00,2000-11-26 00:00:00,0.004226719241104273,708,4,21
2000-11-13 00:00:00,2000-11-19 00:00:00,0.018811284520268146,678,9,24
2000-11-06 00:00:00,2000-11-12 00:00:00,0.008724291651175053,843,11,33
2000-10-30 00:00:00,2000-11-05 00:00:00,0.015258091984549077,861,13,20
2000-10-23 00:00:00,2000-10-29 00:00:00,0.0072788921627061146,720,10,13
2000-10-16 00:00:00,2000-10-22 00:00:00,0.009448610910002367,690,10,23
2000-10-09 00:00:00,2000-10-15 00:00:00,-0.001814728120783836,809,14,32
2000-10-02 00:00:00,2000-10-08 00:00:00,0.005737345453584713,771,11,28
2000-09-25 00:00:00,2000-10-01 00:00:00,0.006891613393878147,777,14,32
2000-09-18 00:00:00,2000-09-24 00:00:00,0.014108718233089398,725,8,16
2000-09-11 00:00:00,2000-09-17 00:00:00,0.014591065437461703,548,14,16
2000-09-04 00:00:00,2000-09-10 00:00:00,-4.066279104623816e-05,838,10,13
2000-08-28 00:00:00,2000-09-03 00:00:00,0.017591345354738747,633,5,17
2000-08-21 00:00:00,2000-08-27 00:00:00,0.018614183572884493,568,7,12
2000-08-14 00:00:00,2000-08-20 00:00:00,0.002319336099501319,814,7,17
2000-08-07 00:00:00,2000-08-13 00:00:00,0.004657991448826808,762,7,17
2000-07-31 00:00:00,2000-08-06 00:00:00,7.895958265205216e-05,875,18,27
2000-07-24 00:00:00,2000-07-30 00:00:00,0.009042763088433794,807,11,32
2000-07-17 00:00:00,2000-07-23 00:00:00,0.005318331865934,692,10,21
2000-07-10 00:00:00,2000-07-16 00:00:00,0.007340223186008854,581,6,13
2000-07-03 00:00:00,2000-07-09 00:00:00,0.01472437305608075,685,8,8
2000-06-26 00:00:00,2000-07-02 00:00:00,0.003564441754994258,589,8,14
2000-06-19 00:00:00,2000-06-25 00:00:00,0.010963303337523074,727,9,20
2000-06-12 00:00:00,2000-06-18 00:00:00,0.007847519469744218,642,10,15
2000-06-05 00:00:00,2000-06-11 00:00:00,0.00692285510880099,740,8,27
2000-05-29 00:00:00,2000-06-04 00:00:00,0.005272911396601814,869,8,23
2000-05-22 00:00:00,2000-05-28 00:00:00,0.002817663522029251,771,7,39
2000-05-15 00:00:00,2000-05-21 00:00:00,0.013383145361717998,660,11,12
2000-05-08 00:00:00,2000-05-14 00:00:00,0.002264920582398257,645,8,18
2000-05-01 00:00:00,2000-05-07 00:00:00,0.015353137563329306,487,10,10
2000-04-24 00:00:00,2000-04-30 00:00:00,0.012727831051843169,819,8,21
2000-04-17 00:00:00,2000-04-23 00:00:00,0.015911720512871833,917,14,30
2000-04-10 00:00:00,2000-04-16 00:00:00,0.010239667661786528,898,8,20
2000-04-03 00:00:00,2000-04-09 00:00:00,0.0038233535070820476,846,8,34
2000-03-27 00:00:00,2000-04-02 00:00:00,0.0035644130914828137,731,15,11
2000-03-20 00:00:00,2000-03-26 00:00:00,0.014920902342884764,697,4,8
2000-03-13 00:00:00,2000-03-19 00:00:00,0.007817993926543539,614,6,17
2000-03-06 00:00:00,2000-03-12 00:00:00,0.014240015885112145,940,13,30
2000-02-28 00:00:00,2000-03-05 00:00:00,0.004862486385736749,595,13,16
2000-02-21 00:00:00,2000-02-27 00:00:00,0.006953288060672846,929,10,19
2000-02-14 00:00:00,2000-02-20 00:00:00,0.010884382182350856,727,7,10
2000-02-07 00:00:00,2000-02-13 00:00:00,0.007654566437689158,756,9,14
2000-01-31 00:00:00,2000-02-06 00:00:00,0.008558737408544258,893,8,25
2000-01-24 00:00:00,2000-01-30 00:00:00,0.017173001262584364,878,15,17
2000-01-17 00:00:00,2000-01-23 00:00:00,0.010549887981903296,738,11,16
2000-01-10 00:00:00,2000-01-16 00:00:00,0.01051187652745452,739,8,18
2000-01-03 00:00:00,2000-01-09 00:00:00,0.01196147639824741,517,5,11
1999-12-27 00:00:00,2000-01-02 00:00:00,0.007920336365063545,604,8,16
1999-12-20 00:00:00,1999-12-26 00:00:00,0.0017171028765472723,760,4,11
1999-12-13 00:00:00,1999-12-19 00:00:00,0.008370013326292726,727,9,13
1999-12-06 00:00:00,1999-12-12 00:00:00,0.006969556549827385,614,13,18
